Abstract Loop,Loop Length,TM0 - BMT Count,TM0 - BMT Songs,TM0 - FMT Count,TM0 - FMT Songs,TM0 - BFMT Count,TM0 - BFMT Songs,TM0 - BFMF Count,TM0 - BFMF Songs,TM7 - BMT Count,TM7 - BMT Songs,TM7 - FMT Count,TM7 - FMT Songs,TM7 - BFMT Count,TM7 - BFMT Songs,TM7 - BFMF Count,TM7 - BFMF Songs,TM1 - BMT Count,TM1 - BMT Songs,TM1 - FMT Count,TM1 - FMT Songs,TM1 - BFMT Count,TM1 - BFMT Songs,TM1 - BFMF Count,TM1 - BFMF Songs,Total All Songs,Forms,Boundary Forms,# Abstract Licks,Average Licks Length,Min Lick Length,Max Lick Length,Average Reps,Song IDs,Files
3maj_9min7,2,0,0,0,0,0,0,0,0,9,1,19,2,0,0,0,0,9,1,0,0,0,0,9,1,2,"['c', 'v']",[],4,4.75,5,5,2.375,"['390', '670']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
0maj_0sus4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,73,17,0,0,56,25,30,"['b', 'c', 'd', 'h', 'i', 'l', 'o', 'p', 's', 'u', 'v']","['iv', 'uv']",6,1.9166666666666667,3,5,1.9166666666666667,"['1012', '1048', '1066', '1076', '1234', '1256', '1269', '1276', '177', '182', '207', '229', '231', '234', '241', '26', '265', '421', '507', '518', '651', '668', '711', '747', '770', '813', '822', '894', '944', '973']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
1mct_11mct,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"['l', 'u']",[],1,3.0,3,3,1.5,['884'],"['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
27_57_5maj,3,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,60,10,0,0,0,0,0,0,10,"['c', 'd', 'i', 'l', 'o', 's', 'v']","['bc', 'bv', 'co', 'lv', 'pc', 'vt']",2,3.0,3,3,1.0,"['220', '516', '554', '728', '761', '834', '890', '950', '964', '969']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
5maj_7min9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,16,3,3,"['c', 'l', 's', 'v']","['cd', 'cs', 'cu', 'iv']",2,4.0,4,4,2.0,"['663', '70', '78']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
2mct_10mct,2,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['b', 'c', 'd', 'i', 'l', 'o', 's', 't', 'v']","['cl', 'iv', 'sd', 'vs']",4,1.5,4,8,3.0,"['1276', '353', '51', '648', '844', '904']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
2min_10maj,2,31,10,114,19,35,8,129,30,0,0,129,17,39,7,113,24,0,0,135,20,39,7,122,24,39,"['b', 'c', 'd', 'i', 'l', 'o', 'p', 's', 't', 'u', 'v']","['cb', 'cd', 'ic', 'iv', 'ld', 'lv', 'od', 'pc', 'sl', 'ub', 'uv', 'vc', 'vd', 'vl', 'vp']",42,1.6761904761904762,5,6,3.630952380952381,"['100', '1052', '1061', '1073', '1124', '1173', '1273', '1276', '134', '150', '196', '217', '239', '246', '270', '294', '307', '320', '478', '479', '481', '51', '528', '542', '608', '62', '621', '629', '749', '797', '812', '847', '889', '932', '94', '945', '947', '963', '978']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
0maj_0sus2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,16,5,5,"['b', 'd', 'i', 'l', 'o', 'p', 'v']",['pc'],4,2.0,3,5,2.0,"['177', '234', '469', '670', '913']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
77_77_107,3,0,0,0,0,0,0,0,0,25,9,15,11,10,7,17,8,12,5,15,11,10,7,5,5,15,"['b', 'c', 'd', 'h', 'l', 'o', 's', 'v']",['vl'],12,3.1666666666666665,4,5,1.5555555555555554,"['1125', '1134', '115', '1193', '1247', '214', '289', '314', '425', '455', '510', '640', '672', '792', '853']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv']"
0maj_0mct,2,39,12,96,28,32,6,88,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"['b', 'c', 'd', 'i', 'l', 'o', 'p', 's', 'u', 'v']","['cv', 'ic', 'iv', 'lc', 'lv', 'pc', 'uv', 'vc', 'vd']",17,1.745798319327731,4,16,3.4705882352941178,"['1012', '1042', '1048', '1066', '1145', '1168', '1234', '177', '182', '207', '229', '231', '234', '236', '348', '35', '421', '461', '464', '469', '507', '512', '518', '555', '590', '651', '668', '670', '706', '711', '770', '775', '864', '913', '973']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv']"
3maj_9maj,2,12,2,0,0,0,0,14,4,0,0,0,0,0,0,11,3,0,0,0,0,0,0,11,3,4,"['c', 'd', 'i', 'l', 'o', 's', 'v']","['il', 'vd']",7,2.9285714285714284,5,5,2.857142857142857,"['284', '533', '743', '828']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
3maj_9min,2,41,17,25,9,12,2,41,18,41,12,35,8,24,4,32,14,29,10,33,6,0,0,22,12,23,"['c', 'd', 'i', 'l', 'o', 'p', 'u', 'v']","['co', 'iv', 'od', 'vp']",45,2.06042328042328,6,14,4.644444444444445,"['101', '1020', '112', '1261', '1270', '1286', '1292', '228', '250', '3', '310', '390', '400', '404', '415', '543', '549', '598', '617', '670', '818', '902', '920']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
5min_7min,2,17,8,0,0,0,0,36,14,0,0,40,6,0,0,19,8,0,0,40,6,0,0,19,8,18,"['b', 'c', 'd', 'i', 'l', 'p', 't', 'v']","['bl', 'bv', 'ct', 'iv', 'sv', 'vc', 'vp']",15,2.45,4,4,3.4,"['1082', '1101', '1182', '1269', '195', '239', '25', '300', '40', '433', '478', '482', '531', '614', '637', '683', '811', '958']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeTrue_1.1_0.25.csv']"
5min_7maj,2,41,10,22,5,28,5,47,14,21,7,0,0,0,0,23,8,20,6,0,0,0,0,22,7,14,"['b', 'c', 'd', 'i', 'l', 'o', 'p', 's', 't', 'u', 'v']","['iv', 'uv', 'vc']",25,2.0799999999999996,5,8,3.32,"['1013', '104', '1070', '1087', '1147', '1182', '343', '396', '4', '456', '650', '692', '798', '813']","['csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode7_BeatModeTrue_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode0_BeatModeTrue_formModeTrue_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv', 'csv-results/entropyResults/loopsAnalysis/loopsAnalysis_entropyStats_ngrams-entropy_noKey_TriadMode1_BeatModeFalse_formModeFalse_1.1_0.25.csv']"
